Year,State Code,State Name,District Code,District Name,Number of Blocks,Number of Clusters,Number of Villages,Total Number of Schools,Total Poulation,0-6 Population,Percentage Urban Population,Sexratio,Sex Ratio 0-6,Decadal Growth Rate,Percentage SC Population,Percentage ST Population,Overall Literacy,Female Literacy
2013-14,23,MADHYA PRADESH                                    ,2323,DEWAS                                             ,6,59,1169,3097,1563107,223524.3,28.9,941,907,19.48,18.67,17.44,Medium,58.27
2013-14,23,MADHYA PRADESH                                    ,2325,DHAR                                              ,13,147,1621,4965,2184672,349547.52,18.9,961,913,25.53,6.65,55.94,Low,49.69
2013-14,23,MADHYA PRADESH                                    ,2341,DINDORI                                           ,7,51,854,2027,704218,106336.92,4.6,1004,970,21.26,5.65,64.7,Medium,53.49
2013-14,23,MADHYA PRADESH                                    ,2307,GUNA                                              ,5,60,1268,2758,1240938,201031.96,25.2,910,901,26.91,15.56,15.37,Medium,52.53
2013-14,23,MADHYA PRADESH                                    ,2304,GWALIOR                                           ,5,55,789,3454,2030543,253817.88,62.7,862,832,24.41,19.34,3.55,High,68.29
2013-14,23,MADHYA PRADESH                                    ,2336,HARDA                                             ,3,24,523,1047,570302,82123.49,20.9,932,921,20.21,16.28,27.99,Medium,64.3
2013-14,23,MADHYA PRADESH                                    ,2337,HOSHANGABAD                                       ,7,48,1006,2257,1240975,161326.75,31.4,912,911,14.45,16.52,15.89,High,67.04
2013-14,23,MADHYA PRADESH                                    ,2326,INDORE                                            ,5,49,758,3827,3272335,409041.88,74.1,924,892,32.71,16.64,6.64,High,74.89
2013-14,23,MADHYA PRADESH                                    ,2339,JABALPUR                                          ,8,63,1380,3201,2460714,287903.54,58.5,925,916,14.39,14.13,15.23,High,75.3
2013-14,23,MADHYA PRADESH                                    ,2324,JHABUA                                            ,6,66,817,2653,1024091,207890.47,9,989,934,30.58,1.7,87,Low,34.29
2013-14,23,MADHYA PRADESH                                    ,2338,KATNI                                             ,6,55,946,2220,1291684,188585.86,20.4,948,934,21.38,12.05,24.59,Medium,62.47
2013-14,23,MADHYA PRADESH                                    ,2329,KHANDWA                                           ,7,45,755,1994,1309443,202963.67,19.8,944,931,21.44,11.95,35.05,Medium,56.54
2013-14,23,MADHYA PRADESH                                    ,2327,KHARGONE                                          ,9,98,1207,4082,1872413,293968.84,16,963,931,22.81,11.16,38.98,Low,53.68
2013-14,23,MADHYA PRADESH                                    ,2342,MANDLA                                            ,9,73,1208,2979,1053522,144332.51,12.4,1005,965,17.81,4.59,57.88,Medium,57.2
2013-14,23,MADHYA PRADESH                                    ,2319,MANDSAUR                                          ,5,58,903,2518,1339832,174178.16,20.7,966,921,13.19,18.58,2.47,Medium,58.3
2013-14,23,MADHYA PRADESH                                    ,2302,MORENA                                            ,7,75,831,3446,1965137,298700.82,23.9,839,825,23.38,21.44,0.87,Medium,57.64
2013-14,23,MADHYA PRADESH                                    ,2340,NARSIMHAPUR                                       ,6,52,1029,2020,1092141,139794.05,18.6,917,900,14.04,16.87,13.36,High,67.64
2013-14,23,MADHYA PRADESH                                    ,2318,NEEMUCH                                           ,3,36,760,1650,825958,105722.62,29.7,959,918,13.76,13.46,8.65,Medium,57.25
2013-14,23,MADHYA PRADESH                                    ,2310,PANNA                                             ,5,63,1144,2635,1016028,160532.42,12.3,907,910,18.62,20.46,16.81,Medium,55.55
2013-14,23,MADHYA PRADESH                                    ,2334,RAISEN                                            ,7,82,1403,2961,1331699,203749.95,22.8,899,927,18.36,16.96,15.4,Medium,65.09
2013-14,23,MADHYA PRADESH                                    ,2330,RAJGARH                                           ,6,75,1615,3329,1546541,225794.99,17.9,955,916,23.32,19.13,3.48,Low,49.79
2013-14,23,MADHYA PRADESH                                    ,2320,RATLAM                                            ,6,65,1226,2798,1454483,212354.52,29.9,973,931,19.67,13.65,28.17,Medium,56.45
2013-14,23,MADHYA PRADESH                                    ,2314,REWA                                              ,9,126,1775,5858,2363744,340379.14,16.7,930,883,19.79,16.22,13.19,Medium,62.49
2013-14,23,MADHYA PRADESH                                    ,2311,SAGAR                                             ,11,86,1877,3801,2378295,351987.66,29.8,896,925,17.62,21.09,9.33,High,67.71
2013-14,23,MADHYA PRADESH                                    ,2313,SATNA                                             ,8,99,1835,4596,2228619,320921.14,21.3,927,907,19.17,17.88,14.36,Medium,63.42
2013-14,23,MADHYA PRADESH                                    ,2333,SEHORE                                            ,5,58,1122,2922,1311008,195340.19,18.9,918,906,21.51,20.69,11.1,Medium,58.86
2013-14,23,MADHYA PRADESH                                    ,2344,SEONI                                             ,8,80,1544,3257,1378876,176496.13,11.9,984,954,18.2,9.48,37.69,Medium,64.14
2013-14,23,MADHYA PRADESH                                    ,2316,SHAHDOL                                           ,5,57,862,2527,1064989,154423.41,20.6,968,946,17.27,8.42,44.65,Medium,58.16
2013-14,23,MADHYA PRADESH                                    ,2322,SHAJAPUR                                          ,8,63,1137,3092,1512353,213241.77,19.4,939,913,17.17,23.4,2.5,Medium,56.36
2013-14,23,MADHYA PRADESH                                    ,2301,SHEOPUR                                           ,3,34,598,1390,687952,115575.94,15.6,902,888,22.96,15.76,23.47,Low,44.45
2013-14,23,MADHYA PRADESH                                    ,2306,SHIVPURI                                          ,8,80,1627,3454,1725818,281308.33,17.1,877,889,22.74,18.63,13.2,Low,49.47
2013-14,23,MADHYA PRADESH                                    ,2317,SIDHI                                             ,5,79,941,2700,1126515,189254.52,8.3,952,910,23.66,11.55,27.8,Medium,55.23
2013-14,23,MADHYA PRADESH                                    ,2350,SINGRAULI                                         ,3,54,706,2292,1178132,203816.84,19.3,916,921,28.03,12.79,32.59,Low,49.86
2013-14,23,MADHYA PRADESH                                    ,2308,TIKAMGARH                                         ,6,64,849,2695,1444920,223962.6,17.3,901,886,20.11,25.02,4.7,Low,50.71
2013-14,23,MADHYA PRADESH                                    ,2321,UJJAIN                                            ,7,60,1197,3318,1986597,264217.4,39.2,954,919,16.11,26.37,2.45,Medium,61.4
2013-14,23,MADHYA PRADESH                                    ,2315,UMARIA                                            ,3,33,594,1355,643579,99754.75,17.2,953,946,24.73,9.02,46.64,Medium,56.06
2013-14,23,MADHYA PRADESH                                    ,2331,VIDISHA                                           ,7,70,1417,3132,1458212,230397.5,23.3,897,922,20.03,20.03,4.63,Medium,61.67
2013-14,27,MAHARASHTRA                                       ,2726,AHMADNAGAR                                        ,15,261,1585,4884,4543083,537446.72,20.1,934,839,12.43,12.63,8.33,High,71.15
2013-14,27,MAHARASHTRA                                       ,2705,AKOLA                                             ,8,102,853,1573,1818617,206049.31,39.69,942,900,11.6,20.07,5.53,High,81.91
2013-14,27,MAHARASHTRA                                       ,2707,AMRAVATI                                          ,15,167,1467,2564,2887826,299756.34,35.9,947,927,10.77,17.53,13.99,High,83.52
2013-14,27,MAHARASHTRA                                       ,2719,AURANGABAD (MAHARASHTRA)                          ,11,138,1424,3471,3695928,516690.73,43.74,917,848,27.33,14.57,3.87,High,70.81
2013-14,27,MAHARASHTRA                                       ,2710,BHANDARA                                          ,7,63,752,1227,1198810,122878.03,19.5,984,939,5.52,16.69,7.41,High,77.02
2013-14,27,MAHARASHTRA                                       ,2727,BID                                               ,12,167,1794,3151,2585962,344191.54,19.9,912,801,19.65,13.59,1.27,Medium,62.29
2013-14,27,MAHARASHTRA                                       ,2704,BULDANA                                           ,13,140,1213,2184,2588039,324281.29,21.23,928,842,15.93,18.21,4.83,High,72.95
2013-14,27,MAHARASHTRA                                       ,2713,CHANDRAPUR                                        ,15,140,1537,2278,2194262,223814.72,35.08,959,945,5.95,15.8,17.67,High,73.65
2013-14,27,MAHARASHTRA                                       ,2702,DHULE                                             ,5,89,897,1929,2048781,261424.46,27.91,941,876,19.96,6.22,31.56,Medium,66.21
2013-14,27,MAHARASHTRA                                       ,2712,GADCHIROLI                                        ,12,103,1541,1943,1071795,115110.78,11,975,956,10.46,11.25,38.71,Medium,60.66
2013-14,27,MAHARASHTRA                                       ,2711,GONDIYA                                           ,8,89,974,1488,1322331,136067.86,17.07,996,944,10.13,13.31,16.2,High,77.3
2013-14,27,MAHARASHTRA                                       ,2716,HINGOLI                                           ,5,68,765,1107,1178973,161047.71,15.17,935,868,19.43,15.51,9.51,High,64.73
2013-14,27,MAHARASHTRA                                       ,2703,JALGAON                                           ,16,172,1437,3053,4224442,513692.15,31.8,922,829,14.71,9.2,14.29,High,70.92
2013-14,27,MAHARASHTRA                                       ,2718,JALNA                                             ,8,107,1129,2018,1958483,281434.01,19.26,929,847,21.84,13.9,2.16,Medium,61.28
2013-14,27,MAHARASHTRA                                       ,2734,KOLHAPUR                                          ,13,190,1299,3159,3874015,395149.53,31.75,953,845,9.96,13.02,0.78,High,74.18
2013-14,27,MAHARASHTRA                                       ,2728,LATUR                                             ,12,126,1194,2260,2455543,307679.54,25.47,924,872,18.04,19.6,2.34,High,70.02
2013-14,27,MAHARASHTRA                                       ,2722,MUMBAI (SUBURBAN)                                 ,12,155,42,2368,9332481,877253.21,0,857,910,8.01,6.23,1.12,High,86.93
2013-14,27,MAHARASHTRA                                       ,2723,MUMBAI II                                         ,7,40,28,1212,3145966,262373.56,0,838,874,-5.75,7.13,0.81,High,86.03
2013-14,27,MAHARASHTRA                                       ,2709,NAGPUR                                            ,18,200,1794,3612,4653171,481603.2,68.3,948,926,14.39,18.65,9.4,High,85.07
2013-14,27,MAHARASHTRA                                       ,2715,NANDED                                            ,17,180,1637,3310,3356566,444409.34,27.23,937,897,16.7,19.06,8.38,High,66.68
2013-14,27,MAHARASHTRA                                       ,2701,NANDURBAR                                         ,6,103,1207,2016,1646177,231287.87,16.72,972,932,25.5,2.91,69.28,Low,53.9
2013-14,27,MAHARASHTRA                                       ,2720,NASHIK                                            ,18,288,2035,4905,6109052,805173.05,42.53,931,882,22.33,9.08,25.62,High,73.43
2013-14,27,MAHARASHTRA                                       ,2729,OSMANABAD                                         ,8,81,764,1535,1660311,199569.38,16.96,920,853,11.69,16,2.17,High,66.67
2013-14,27,MAHARASHTRA                                       ,2717,PARBHANI                                          ,10,87,872,1717,1835982,251896.73,31.04,940,866,20.18,13.47,2.21,High,64.27
2013-14,27,MAHARASHTRA                                       ,2725,PUNE                                              ,20,386,1921,6344,9426959,1067131.76,60.89,910,873,30.34,12.52,3.7,High,81.13
2013-14,27,MAHARASHTRA                                       ,2724,RAIGARH (MAHARASHTRA)                             ,15,237,1789,3568,2635394,290420.42,36.91,955,924,19.36,5.12,11.58,High,76.79
2013-14,27,MAHARASHTRA                                       ,2732,RATNAGIRI                                         ,9,255,1459,3105,1612672,149494.69,16.35,1123,940,-4.96,4.15,1.26,High,74.55
2013-14,27,MAHARASHTRA                                       ,2735,SANGLI                                            ,11,150,773,2609,2820575,295032.15,25.51,964,862,9.18,12.51,0.65,High,74.66
2013-14,27,MAHARASHTRA                                       ,2731,SATARA                                            ,11,227,2036,3576,3003922,307601.61,18.98,986,881,6.94,10.76,0.99,High,76.29
2013-14,27,MAHARASHTRA                                       ,2733,SINDHUDURG                                        ,8,144,723,1680,848868,68673.42,12.6,1037,910,-2.3,6.54,0.82,High,79.73
2013-14,27,MAHARASHTRA                                       ,2730,SOLAPUR                                           ,13,230,1206,4365,4315527,519589.45,32.4,932,872,12.1,15.05,1.8,High,68.55
2013-14,27,MAHARASHTRA                                       ,2721,THANE                                             ,20,346,2194,6407,11054131,1256854.69,76.92,880,918,35.94,6.6,13.95,High,80.78
2013-14,27,MAHARASHTRA                                       ,2708,WARDHA                                            ,8,92,876,1379,1296157,124560.69,32.47,946,916,4.8,14.52,11.49,High,81.89
2013-14,27,MAHARASHTRA                                       ,2706,WASHIM                                            ,6,74,683,1201,1196714,147435.16,17.69,926,859,17.23,19.17,6.72,High,72.26
2013-14,27,MAHARASHTRA                                       ,2714,YAVATMAL                                          ,16,192,1756,2981,2775457,320565.28,21.59,947,915,12.9,11.85,18.54,High,72.41
2013-14,14,MANIPUR                                           ,1404,BISHNUPUR                                         ,2,10,108,349,240363,29829.05,36.73,1000,1000,15.36,9.32,1.39,High,67.29
2013-14,14,MANIPUR                                           ,1409,CHANDEL                                           ,4,15,312,350,144028,16491.21,11.74,932,932,21.72,0.38,88.97,Medium,63.26
2013-14,14,MANIPUR                                           ,1403,CHURACHANDPUR                                     ,6,19,393,571,271274,34478.93,6.4,969,969,19.03,0.16,92.94,High,80.13
2013-14,14,MANIPUR                                           ,1407,IMPHAL EAST                                       ,3,23,219,636,452661,60747.11,40.28,1011,1011,14.63,3.47,6.06,High,75.92
2013-14,14,MANIPUR                                           ,1406,IMPHAL WEST                                       ,3,44,186,584,514683,58262.12,61.9,1029,1029,15.82,3.19,4.66,High,80.71
2013-14,14,MANIPUR                                           ,1401,SENAPATI                                          ,6,30,513,839,354972,45436.42,2.1,939,939,25.16,0.37,79.76,Medium,68.8
2013-14,14,MANIPUR                                           ,1402,TAMENGLONG                                        ,4,32,247,382,140143,18078.45,11.22,953,953,25.69,0.02,95.72,Medium,63.76
2013-14,14,MANIPUR                                           ,1405,THOUBAL                                           ,2,12,145,558,420517,66946.31,35.48,1006,1006,15.48,9.62,0.43,High,67.57
2013-14,14,MANIPUR                                           ,1408,UKHRUL                                            ,5,40,242,425,183115,22962.62,14.32,948,948,30.07,0.14,94.35,High,77.47
2013-14,17,MEGHALAYA                                         ,1702,EAST GARO HILLS                                   ,5,77,1022,1495,317618,57075.95,13.93,968,975,26.75,0.16,95.99,High,71.32
2013-14,17,MEGHALAYA                                         ,1706,EAST KHASI HILLS                                  ,9,106,827,2399,824059,134404.02,44.42,1008,961,24.68,0.68,80.05,High,84.15
2013-14,17,MEGHALAYA                                         ,1707,JAINTIA HILLS                                     ,5,82,476,1699,392852,86663.15,7.25,1008,969,31.34,0.33,95.19,Low,66.71
2013-14,17,MEGHALAYA                                         ,1705,RI BHOI                                           ,3,52,570,1111,258380,51546.81,9.74,951,956,34.02,0.23,88.89,High,75.85
2013-14,17,MEGHALAYA                                         ,1703,SOUTH GARO HILLS                                  ,4,51,644,1006,142574,27402.72,9.15,944,973,41.19,0.22,94.31,Medium,67.72
2013-14,17,MEGHALAYA                                         ,1701,WEST GARO HILLS                                   ,9,60,1505,2752,642923,112125.77,11.68,979,980,24.02,1.37,73.69,Medium,63.34
2013-14,17,MEGHALAYA                                         ,1704,WEST KHASI HILLS                                  ,6,111,1079,2583,385601,86644.54,11.15,981,975,30.25,0.04,97.82,High,78.3
2013-14,15,MIZORAM                                           ,1503,AIZAWL                                            ,11,52,179,699,404054,52324.99,77.42,1009,984,24.07,0.16,93.31,High,98
2013-14,15,MIZORAM                                           ,1504,CHAMPHAI                                          ,4,23,107,349,125370,22065.12,38.46,981,976,15.66,0.01,98.19,High,92.2
2013-14,15,MIZORAM                                           ,1502,KOLASIB                                           ,3,11,45,223,83054,12707.26,56.22,956,987,25.92,0.1,87.68,High,93.53
2013-14,15,MIZORAM                                           ,1507,LAWNGTLAI                                         ,5,19,156,440,117444,21797.61,17.79,945,965,59.53,0.12,95.3,Medium,57.62
2013-14,15,MIZORAM                                           ,1506,LUNGLEI                                           ,4,25,134,575,154094,23591.79,39.9,944,965,12.29,0.11,95.11,High,85.85
2013-14,15,MIZORAM                                           ,1501,MAMIT                                             ,4,17,80,276,85757,14818.81,17.27,924,979,36.59,0.06,95.04,High,81.37
2013-14,15,MIZORAM                                           ,1508,SAIHA                                             ,2,11,70,181,56366,9153.84,44.47,978,937,-7.68,0.15,96.59,High,85.8
2013-14,15,MIZORAM                                           ,1505,SERCHHIP                                          ,3,12,45,179,64875,9082.5,49.3,976,926,20.45,0.05,96.85,High,98.28
2013-14,13,NAGALAND                                          ,1306,DIMAPUR                                           ,5,30,278,496,379769,48306.62,51.95,916,968,23.23,0,59.13,High,82.54
2013-14,13,NAGALAND                                          ,1310,KIPHIRE                                           ,3,4,97,186,50593,8944.84,15.04,903,882,-58.39,0,96.52,Medium,70.35
2013-14,13,NAGALAND                                          ,1307,KOHIMA                                            ,6,6,124,351,270063,35216.22,45.6,927,978,22.66,0,83.86,High,81.56
2013-14,13,NAGALAND                                          ,1309,LONGLENG                                          ,2,2,37,136,74033,14377.21,22.28,961,955,-30.54,0,96.3,Medium,65.44
2013-14,13,NAGALAND                                          ,1303,MOKOKCHUNG                                        ,6,6,127,348,193171,19780.71,28.81,927,954,-16.77,0,91.68,High,91.74
2013-14,13,NAGALAND                                          ,1301,MON                                               ,5,5,142,371,250671,39505.75,13.85,898,900,-3.83,0,95.22,Low,52.39
2013-14,13,NAGALAND                                          ,1311,PEREN                                             ,3,7,107,201,94954,17965.3,15.59,917,940,4.61,0,88.47,High,73.57
2013-14,13,NAGALAND                                          ,1308,PHEK                                              ,4,5,109,280,163294,28053.91,15.07,951,915,10.19,0,96.16,High,73.5
2013-14,13,NAGALAND                                          ,1302,TUENSANG                                          ,5,14,131,290,196801,34833.78,18.72,930,935,5.81,0,97.11,Medium,70.4
2013-14,13,NAGALAND                                          ,1305,WOKHA                                             ,3,47,143,275,166239,19666.07,21.05,969,970,3.11,0,94.16,High,84.58
2013-14,13,NAGALAND                                          ,1304,ZUNHEBOTO                                         ,5,5,206,386,141014,20376.52,19.58,981,955,-8.79,0,97.02,High,83.61
2013-14,21,ODISHA                                            ,2115,ANGUL                                             ,11,134,1217,1927,1271703,145737.16,16.23,942,884,11.55,18.81,14.1,High,70.44
2013-14,21,ODISHA                                            ,2108,BALASORE                                          ,16,208,1801,3358,2317419,274382.41,10.92,957,941,14.47,20.62,11.88,High,72.95
2013-14,21,ODISHA                                            ,2101,BARGARH                                           ,15,155,1187,2125,,,,,,,,,,
2013-14,21,ODISHA                                            ,2109,BHADRAK                                           ,9,124,1091,2242,439917,59080.85,12.33,991,975,17.82,22.23,2.02,Medium,60.44
2013-14,21,ODISHA                                            ,2124,BOLANGIR                                          ,18,200,1777,2666,1648574,206896.04,11.96,983,951,23.29,17.88,21.05,Medium,53.77
2013-14,21,ODISHA                                            ,2122,BOUDH                                             ,4,61,766,910,1506522,176865.68,4.65,981,931,12.95,23.79,12.55,High,76.49
2013-14,21,ODISHA                                            ,2112,CUTTACK                                           ,19,250,1503,3073,2618708,251134.1,27.94,955,913,11.86,19,3.57,High,77.64
2013-14,21,ODISHA                                            ,2104,DEOGARH                                           ,4,51,496,745,312164,38614.69,7.61,976,917,13.88,16.68,35.33,Medium,63.36
2013-14,21,ODISHA                                            ,2114,DHENKANAL                                         ,12,136,911,1848,1192948,132655.82,9.83,947,870,11.82,19.62,13.59,High,71.4
2013-14,21,ODISHA                                            ,2120,GAJAPATI                                          ,9,164,1149,1552,575880,82753.96,12.25,1042,964,10.99,6.78,54.29,Low,43.59
2013-14,21,ODISHA                                            ,2119,GANJAM                                            ,40,350,2440,4342,3520151,397777.06,21.78,981,899,11.37,19.5,3.37,Medium,61.84
2013-14,21,ODISHA                                            ,2111,JAGATSINGHPUR                                     ,11,130,1043,1915,1136604,103544.62,10.2,967,929,7.47,21.83,0.69,High,80.88
2013-14,21,ODISHA                                            ,2113,JAJPUR                                            ,12,152,1441,2796,1826275,207282.21,7.39,972,921,12.43,23.72,8.29,High,73.37
2013-14,21,ODISHA                                            ,2102,JHARSUGUDA                                        ,8,60,388,926,,,,,,,,,,
2013-14,21,ODISHA                                            ,2126,KALAHANDI                                         ,16,215,1599,2774,1573054,214092.65,7.75,1003,947,17.79,18.17,28.5,Low,47.27
2013-14,21,ODISHA                                            ,2121,KANDHAMAL                                         ,14,166,1553,2111,731952,106352.63,9.86,1037,960,12.92,15.76,53.58,Medium,52.46
2013-14,21,ODISHA                                            ,2110,KENDRAPARA                                        ,11,152,1238,2364,1439891,153492.38,5.8,1006,921,10.59,21.51,0.66,High,79.51
2013-14,21,ODISHA                                            ,2106,KEONJHAR                                          ,17,190,1830,3227,1802777,253470.45,14.04,987,957,15.42,11.62,45.45,Medium,58.7
2013-14,21,ODISHA                                            ,2117,KHORDHA                                           ,15,212,1054,2207,2246341,222163.12,48.11,925,910,19.65,13.21,5.11,High,82.06
2013-14,21,ODISHA                                            ,2129,KORAPUT                                           ,18,177,1550,2736,1376934,215490.17,16.37,1031,970,16.63,14.25,50.56,Low,38.92
2013-14,21,ODISHA                                            ,2130,MALKANGIRI                                        ,9,110,792,1433,612727,105634.13,7.97,1016,979,21.53,22.55,57.83,Low,38.95
2013-14,21,ODISHA                                            ,2107,MAYURBHANJ                                        ,30,408,3222,4884,2513895,337867.49,7.67,1005,952,13.06,7.33,58.72,Low,53.18
2013-14,21,ODISHA                                            ,2128,NABARANGPUR                                       ,12,170,869,1999,1218762,201948.86,7.2,1018,988,18.81,14.53,55.79,Low,37.22
2013-14,21,ODISHA                                            ,2116,NAYAGARH                                          ,10,100,1013,1419,962215,101321.24,8.29,916,851,11.3,14.17,6.1,High,71.08
2013-14,21,ODISHA                                            ,2125,NUAPADA                                           ,7,87,624,1234,606490,84908.6,5.61,1020,971,14.28,13.46,33.8,Low,45.21
2013-14,21,ODISHA                                            ,2118,PURI                                              ,15,190,1289,2521,1697983,164364.75,15.63,963,924,13,19.14,0.36,High,78.67
2013-14,21,ODISHA                                            ,2127,RAYAGADA                                          ,14,195,1781,2300,961959,141119.39,15.36,1048,955,15.74,14.41,55.99,Low,39.87
2013-14,21,ODISHA                                            ,2103,SAMBALPUR                                         ,14,149,999,1725,,,,,,,,,,
2013-14,21,ODISHA                                            ,2123,SONEPUR                                           ,9,92,750,1114,652107,76557.36,7.66,959,947,20.35,25.6,9.37,Medium,63.63
2013-14,21,ODISHA                                            ,2105,SUNDERGARH                                        ,21,221,1604,3092,2080664,249055.48,35.5,971,937,13.66,9.16,50.75,Medium,65.93
2013-14,34,PUDUCHERRY                                        ,3404,KARAIKAL                                          ,1,6,39,162,200314,200314,49.01,1048,963,17.29,17.65,0,High,82.61
2013-14,34,PUDUCHERRY                                        ,3403,MAHE                                              ,1,1,6,32,41934,41934,100,1176,959,13.86,0.34,0,High,97.61
2013-14,34,PUDUCHERRY                                        ,3402,PONDICHERRY                                       ,3,15,98,490,946600,946600,69.13,1031,969,28.73,16.04,0,High,80.4
2013-14,34,PUDUCHERRY                                        ,3401,YANAM                                             ,1,2,6,33,55616,55616,100,1039,917,77.15,15.15,0,High,77.07
2013-14,3,PUNJAB                                            ,302,AMRITSAR                                          ,9,128,827,2273,2490891,266525.34,55.17,884,824,15.48,30.95,0,High,72.75
2013-14,3,PUNJAB                                            ,320,BARNALA                                           ,3,21,196,469,596294,62968.65,31.97,876,847,13.16,32.24,0,Medium,64.14
2013-14,3,PUNJAB                                            ,314,BATHINDA                                          ,8,45,395,1009,1388859,145413.54,35.99,865,854,17.37,32.44,0,Medium,62.92
2013-14,3,PUNJAB                                            ,313,FARIDKOT                                          ,2,30,237,568,618008,66683.06,35.2,889,851,12.18,38.92,0,Medium,64.82
2013-14,3,PUNJAB                                            ,308,FATEHGARH SAHIB                                   ,5,54,470,850,599814,60761.16,30.87,871,843,11.39,32.07,0,High,75.53
2013-14,3,PUNJAB                                            ,321,Fazilka                                           ,4,57,453,1066,,,,,,,,,,
2013-14,3,PUNJAB                                            ,311,FIROZPUR                                          ,6,79,670,1125,2026831,241395.57,27.25,893,846,16.08,,,Medium,62.24
2013-14,3,PUNJAB                                            ,301,GURDASPUR                                         ,11,167,1132,2195,2299026,240937.92,28.5,895,824,9.3,25.26,0,High,75.73
2013-14,3,PUNJAB                                            ,305,HOSHIARPUR                                        ,10,161,1282,2337,1582793,162394.56,21.15,962,859,6.85,35.14,0,High,80.78
2013-14,3,PUNJAB                                            ,304,JALANDHAR                                         ,10,153,992,2284,2181753,213375.44,53.18,913,874,11.16,38.95,0,High,78.31
2013-14,3,PUNJAB                                            ,303,KAPURTHALA                                        ,5,68,542,1099,817668,82666.23,34.9,912,872,8.37,33.95,0,High,75.36
2013-14,3,PUNJAB                                            ,309,LUDHIANA                                          ,12,134,1028,2962,3487882,363088.52,59.14,869,865,15,26.39,0,High,78.16
2013-14,3,PUNJAB                                            ,315,MANSA                                             ,5,49,287,676,768808,81493.65,21.26,880,831,11.62,33.63,0,Low,56.41
2013-14,3,PUNJAB                                            ,310,MOGA                                              ,5,44,339,867,992289,102602.68,22.55,893,863,10.9,36.5,0,Medium,67.41
2013-14,3,PUNJAB                                            ,318,MOHALI                                            ,3,63,488,1052,986147,109265.09,26.02,878,842,32.02,21.74,0,High,80.01
2013-14,3,PUNJAB                                            ,312,MUKTSAR                                           ,4,38,289,779,902702,102005.33,27.99,895,830,16.1,42.31,0,Medium,60.03
2013-14,3,PUNJAB                                            ,306,NAWANSHAHR                                        ,5,60,463,896,614362,60514.66,20.43,954,879,4.58,42.51,0,High,74.28
2013-14,3,PUNJAB                                            ,322,PATHANKOT                                         ,5,52,388,810,,,,,,,,,,
2013-14,3,PUNJAB                                            ,317,PATIALA                                           ,8,125,1003,2085,1892282,204934.14,53.64,888,835,19.4,24.55,0,High,70.47
2013-14,3,PUNJAB                                            ,307,RUPNAGAR                                          ,5,60,540,1051,683349,69564.93,12.63,913,866,8.67,26.42,0,High,77.17
2013-14,3,PUNJAB                                            ,316,SANGRUR                                           ,9,94,699,1562,1654408,175036.37,40.27,883,835,12.3,27.89,0,Medium,62.86
2013-14,3,PUNJAB                                            ,319,TARAN TARAN                                       ,8,60,524,1183,1120070,129816.11,31.24,898,819,19.28,33.71,0,Medium,62.88
2013-14,8,RAJASTHAN                                         ,821,AJMER                                             ,9,349,1229,3607,2584913,374812.39,40.09,950,893,18.48,18.51,2.46,Medium,56.42
2013-14,8,RAJASTHAN                                         ,806,ALWAR                                             ,14,517,2000,5884,3671999,580543.04,17.82,894,861,22.7,17.77,7.87,Medium,56.78
2013-14,8,RAJASTHAN                                         ,828,BANSWARA                                          ,8,328,1473,3876,1798194,321337.27,7.11,979,925,26.58,4.46,76.38,Low,43.47
2013-14,8,RAJASTHAN                                         ,831,BARAN                                             ,7,222,1116,2494,1223921,179549.21,20.79,926,902,19.8,18.09,22.64,Medium,52.48
2013-14,8,RAJASTHAN                                         ,817,BARMER                                            ,8,391,1993,6278,2604453,499273.64,7,900,899,32.55,16.76,6.77,Low,41.03
2013-14,8,RAJASTHAN                                         ,807,BHARATPUR                                         ,9,395,1461,3870,2549121,430801.45,19.41,877,863,21.32,21.87,2.12,Medium,54.63
2013-14,8,RAJASTHAN                                         ,824,BHILWARA                                          ,11,409,1864,4767,2410459,356265.84,21.29,969,916,19.7,16.94,9.52,Low,47.93
2013-14,8,RAJASTHAN                                         ,803,BIKANER                                           ,6,258,860,3712,2367745,394466.32,33.95,903,902,41.42,20.88,0.33,Medium,53.77
2013-14,8,RAJASTHAN                                         ,823,BUNDI                                             ,5,200,938,2204,1113725,158037.58,19.94,922,886,15.7,18.97,20.57,Low,47
2013-14,8,RAJASTHAN                                         ,829,CHITTAURGARH                                      ,11,312,1499,2923,1544392,209419.56,18.47,970,903,16.09,16.2,13.05,Low,46.98
2013-14,8,RAJASTHAN                                         ,804,CHURU                                             ,6,285,1069,3068,2041172,313932.25,28.24,938,896,6.1,22.15,0.55,Medium,54.25
2013-14,8,RAJASTHAN                                         ,811,DAUSA                                             ,5,254,1015,2931,1637226,256880.76,12.38,904,859,24.31,21.68,26.51,Medium,52.33
2013-14,8,RAJASTHAN                                         ,808,DHAULPUR                                          ,4,200,831,2101,1207293,215622.53,20.51,845,854,22.78,20.36,4.86,Medium,55.45
2013-14,8,RAJASTHAN                                         ,827,DUNGARPUR                                         ,5,247,982,3056,1388906,239586.29,6.39,990,916,25.39,3.76,70.83,Low,46.98
2013-14,8,RAJASTHAN                                         ,801,GANGANAGAR                                        ,9,378,1876,3641,1969520,252295.51,27.2,887,854,10.06,36.59,0.68,Medium,60.07
